CustomerID,CustomerSegment,Frequency,FrequencyScore,Monetary,MonetaryScore,Recency,RecencyScore,RFM_SCORE
14373,Others,4,1,76.55,1,359,2,211
14375,Loyal Customers,75,4,257.67999999999995,2,157,4,442
14377,Others,11,1,617.05,3,263,3,313
14379,Others,46,3,348.1,2,45,2,232
14381,Others,56,3,202.6800000000001,1,53,2,231
14382,Others,131,5,626.07,3,27,3,353
14383,Loyal Customers,59,4,1247.6899999999998,4,164,4,444
14385,Potential Loyalist,14,2,202.11,1,10,5,521
14386,Others,7,1,142.4,1,297,3,311
14387,Others,140,5,1770.5600000000013,4,75,1,154
14388,Champions,186,5,3212.8400000000015,5,11,5,555
14389,Loyal Customers,45,3,1043.46,4,214,4,434
14390,Others,286,5,4652.8200000000015,5,5,2,255
14393,Others,5,1,67.94999999999999,1,219,3,311
14395,Others,350,5,3507.710000000001,5,61,1,155
14396,Loyal Customers,73,4,487.99,2,214,4,442
14397,Others,87,4,2612.960000000001,5,4,2,245
14400,Potential Loyalist,25,2,574.7,3,150,4,423
14401,Others,182,5,4051.4799999999987,5,65,1,155
14403,Potential Loyalist,20,2,1475.8100000000002,4,142,5,524
14404,Loyal Customers,103,4,1474.3200000000004,4,109,5,544
14406,Others,8,1,156.75,1,2,4,411
14407,Loyal Customers,73,4,2157.7299999999996,5,108,5,545
14408,Loyal Customers,107,4,2606.53,5,11,5,545
14409,Others,54,3,2059.45,4,72,1,134
14410,Champions,194,5,1105.0699999999986,4,123,5,554
14411,At Risk,14,2,1063,4,311,2,224
14412,Others,43,3,770.0300000000002,3,43,2,233
14413,Others,23,2,122.7,1,363,2,221
14414,Others,97,4,1496.9800000000005,4,92,1,144
14415,Loyal Customers,590,5,5900.279999999999,5,20,4,455
14416,Others,14,2,490.22,3,23,3,323
14418,Others,124,5,1937.2500000000002,4,26,3,354
14419,Champions,206,5,1058.0600000000002,4,11,5,554
14420,Others,29,3,387.52,2,335,2,232
14421,Others,27,2,813.11,3,5,2,223
14422,Loyal Customers,222,5,4263.64,5,18,4,455
14423,Others,3,1,265.2,2,219,3,312
14424,Others,1,1,322.08,2,18,4,412
14426,Others,224,5,4481.670000000001,5,24,3,355
14427,Others,17,2,363.34000000000003,2,51,2,222
14428,Others,144,5,1244.8300000000004,4,80,1,154
14431,Others,17,2,470.35999999999996,2,69,1,122
14432,Champions,382,5,2255.5099999999984,5,10,5,555
14434,Others,12,1,1372.8,4,22,3,314
14436,Others,9,1,89.06,1,304,2,211
14437,Others,5,1,63,1,454,2,211
14438,Others,9,1,131.9,1,191,4,411
14439,Others,32,3,2661.24,5,320,2,235
14440,Others,55,3,2357.6800000000003,5,43,2,235
14441,Others,51,3,1712.8900000000008,4,44,2,234
14442,Loyal Customers,63,4,1589.8200000000002,4,205,4,444
14443,Others,93,4,1420.2000000000005,4,54,1,144
14446,Others,293,5,1039.5800000000008,4,29,3,354
14447,Loyal Customers,70,4,1163.2300000000005,4,19,4,444
14448,Potential Loyalist,20,2,375.35,2,10,5,522
14449,Loyal Customers,258,5,907.0999999999999,3,19,4,453
14450,Others,40,3,483.25,2,4,2,232
14451,Others,109,4,662.5900000000001,3,61,1,143
14452,Loyal Customers,62,4,264.44000000000005,2,11,5,542
14453,Others,22,2,119.93000000000002,1,307,2,221
14456,Others,970,5,3062.3999999999983,5,23,3,355
14457,Others,4,1,113.64,1,311,2,211
14459,Loyal Customers,37,3,1837.9199999999996,4,156,4,434
14460,Potential Loyalist,16,2,434.34,2,111,5,522
14461,Champions,180,5,2103.059999999999,5,149,5,555
14462,Others,240,5,2004.0200000000004,4,32,2,254
14463,Others,6,1,529.62,3,171,4,413
14465,Others,130,5,1058.6200000000008,4,69,1,154
14466,Others,72,4,2272.4000000000015,5,60,1,145
14467,Loyal Customers,90,4,598.7599999999999,3,18,4,443
14470,Loyal Customers,43,3,461.19000000000005,2,12,5,532
14472,Others,281,5,1936.8400000000013,4,64,1,154
14473,Lost,7,1,234.34,1,75,1,111
14474,Others,29,3,547.6600000000001,3,47,2,233
14475,Others,42,3,925.8499999999998,3,72,1,133
14476,Others,19,2,215.7,1,258,3,321
14477,Others,10,1,1309.6000000000001,4,20,4,414
14479,Others,18,2,316.24999999999994,2,254,3,322
14480,Others,13,1,279.05,2,12,5,512
14481,Loyal Customers,30,3,636.5100000000001,3,165,4,433
14482,Loyal Customers,144,5,2068.150000000001,5,19,4,455
14483,Others,9,1,137.10000000000002,1,282,3,311
14484,Others,14,2,321.91999999999996,2,51,2,222
14485,Others,47,3,165.75000000000003,1,333,2,231
14487,Others,144,5,1196.3300000000002,4,27,3,354
14488,Others,46,3,1064.2800000000002,4,275,3,334
14489,Loyal Customers,30,3,463.38000000000005,2,208,4,432
14491,Potential Loyalist,17,2,340.93,2,176,4,422
14493,Loyal Customers,120,4,2383.2400000000002,5,17,4,445
14494,Others,7,1,139.56,1,26,3,311
14495,Others,6,1,123.79999999999998,1,51,2,211
14496,Others,19,2,538.8100000000001,3,342,2,223
14497,Others,29,3,475.3699999999999,2,283,3,332
14498,Others,193,5,1957.3200000000004,4,43,2,254
14499,Others,194,5,815.32,3,27,3,353
14500,Others,7,1,356.85,2,1,5,512
14501,Lost,10,1,251.20999999999998,2,95,1,112
14502,Loyal Customers,624,5,2470.6699999999996,5,20,4,455
14503,Champions,164,5,3543.2600000000016,5,11,5,555
14504,Others,107,4,673.2599999999995,3,48,2,243
14505,Loyal Customers,799,5,5905.639999999987,5,18,4,455
14506,Loyal Customers,316,5,2012.1700000000012,4,18,4,454
14507,Others,96,4,1383.1799999999994,4,24,3,344
14508,Others,57,3,276.41999999999996,2,23,3,332
14511,Loyal Customers,68,4,1314.8099999999997,4,12,5,544
14512,Others,23,2,275.28,2,218,3,322
14513,Others,12,1,455.59000000000003,2,101,5,512
14514,Others,73,4,1055.35,4,9,1,144
14515,Loyal Customers,101,4,2102.0899999999997,5,18,4,445
14517,Potential Loyalist,18,2,330.45,2,142,5,522
14518,Potential Loyalist,16,2,174.37,1,183,4,421
14520,Others,4,1,270.6,2,120,5,512
14522,Others,17,2,974.54,4,25,3,324
14523,Others,12,1,241.09000000000003,1,109,5,511
14524,Others,203,5,1867.6800000000007,4,72,1,154
14525,Loyal Customers,291,5,4332.199999999996,5,20,4,455
14527,Champions,972,5,8508.81999999996,5,1,5,555
14528,Others,18,2,364.22,2,302,2,222
14529,Others,229,5,620.0399999999998,3,61,1,153
14530,Others,216,5,2925.910000000001,5,26,3,355
14532,Others,64,4,932.8499999999997,3,237,3,343
14533,Others,62,4,1949.7200000000007,4,25,3,344
14534,Loyal Customers,519,5,4447.049999999999,5,2,4,455
14535,Others,330,5,2864.190000000005,5,61,1,155
14536,Others,19,2,171.8,1,260,3,321
14537,Lost,10,1,355.5600000000001,2,58,1,112
14538,Potential Loyalist,19,2,388.2499999999999,2,183,4,422
14539,Loyal Customers,32,3,537.48,3,16,4,433
14540,Loyal Customers,76,4,996.26,4,10,5,544
14541,Loyal Customers,111,4,1461.6499999999999,4,0,5,544
14542,Others,5,1,103.25000000000001,1,157,4,411
14543,Others,72,4,3630.330000000001,5,29,3,345
14544,Others,114,4,2024.4500000000005,4,25,3,344
14546,Others,399,5,2578.0900000000024,5,41,2,255
14547,Champions,366,5,4007.539999999999,5,13,5,555
14548,Others,4,1,652.8,3,3,3,313
14549,Others,56,3,289.2399999999999,2,342,2,232
14550,Loyal Customers,48,3,765.6200000000001,3,11,5,533
14551,Others,10,1,186.23000000000002,1,19,4,411
14552,Others,58,4,165.07000000000005,1,33,2,241
14553,Loyal Customers,113,4,859.27,3,20,4,443
14554,Champions,216,5,2381.040000000002,5,11,5,555
14555,Others,21,2,324.14000000000004,2,58,1,122
14557,Others,16,2,788.3800000000001,3,86,1,123
14560,Loyal Customers,74,4,2237.7700000000013,5,17,4,445
14561,Others,69,4,1080.7600000000004,4,76,1,144
14562,Champions,423,5,5074.769999999998,5,12,5,555
14565,Champions,127,5,3099.1200000000017,5,114,5,555
14566,Others,4,1,1432,4,111,5,514
14567,Others,33,3,1530.3600000000006,4,57,1,134
14569,Others,12,1,227.39,1,120,5,511
14570,Others,29,3,218.05999999999992,1,251,3,331
14572,Others,270,5,2832.840000000001,5,41,2,255
14573,Others,235,5,1653.4200000000017,4,35,2,254
14576,Lost,1,1,35.400000000000006,1,666,1,111
14577,Loyal Customers,123,5,859.7100000000011,3,13,5,553
14578,Potential Loyalist,24,2,168.63,1,181,4,421
14581,Potential Loyalist,17,2,138.6,1,17,4,421
14582,Others,6,1,114.11,1,41,2,211
14583,Champions,330,5,1052.5500000000004,4,145,5,554
14584,Others,100,4,1042.2599999999995,4,95,1,144
14585,Others,29,3,157.05,1,51,2,231
14586,Potential Loyalist,19,2,237.35999999999996,1,129,5,521
14587,Others,383,5,1601.1400000000008,4,9,1,154
14589,Lost,3,1,39.75,1,638,1,111
14591,Loyal Customers,197,5,1447.140000000001,4,16,4,454
14592,Others,164,5,570.4599999999998,3,57,1,153
14593,Others,152,5,617.9900000000001,3,22,3,353
14594,Others,53,3,379.82999999999987,2,301,2,232
14595,Loyal Customers,102,4,1740.6000000000001,4,20,4,444
14597,Loyal Customers,55,3,883.1500000000002,3,12,5,533
14598,Others,50,3,221.97000000000003,1,45,2,231
14600,Potential Loyalist,25,2,393.3299999999999,2,161,4,422
14601,Others,7,1,213.96000000000004,1,11,5,511
14603,Lost,2,1,660,3,68,1,113
14606,Others,2700,5,12156.65000000007,5,5,2,255
14607,Loyal Customers,86,4,16569.5,5,16,4,445
14608,At Risk,20,2,1785.1499999999999,4,60,1,124
14609,Lost,4,1,601.5600000000001,3,73,1,113
14616,Others,3,1,406.08000000000004,2,36,2,212
14618,Potential Loyalist,16,2,553.44,3,10,5,523
14619,Potential Loyalist,20,2,394.43999999999994,2,128,5,522
14620,Potential Loyalist,26,2,412.78,2,206,4,422
14621,Others,92,4,1788.36,4,90,1,144
14622,Potential Loyalist,21,2,320.58,2,126,5,522
14623,Others,134,5,889.2499999999999,3,44,2,253
14624,Others,13,1,225.84999999999997,1,30,3,311
14625,Loyal Customers,53,3,899.63,3,197,4,433
14626,Others,122,5,2791.2699999999995,5,24,3,355
14628,Others,24,2,671.96,3,36,2,223
14629,Others,152,5,959.0100000000001,4,48,2,254
14631,Others,41,3,1006.9799999999998,4,51,2,234
14632,Others,8,1,114.55999999999999,1,263,3,311
14633,Others,20,2,344.9000000000001,2,267,3,322
14636,Others,28,2,609.8500000000001,3,269,3,323
14638,Others,16,2,443.6,2,51,2,222
14639,Others,172,5,2984.4900000000025,5,32,2,255
14640,Others,106,4,2125.079999999999,5,25,3,345
14641,Others,7,1,110.46,1,22,3,311
14642,Others,2,1,96.12,1,0,5,511
14643,Loyal Customers,31,3,693.8100000000001,3,171,4,433
14644,Others,26,2,830.76,3,275,3,323
14645,Others,30,3,597.09,3,98,1,133
14646,Loyal Customers,2080,5,280206.01999999984,5,2,4,455
14647,Loyal Customers,30,3,243.21999999999994,1,202,4,431
14649,Others,199,5,1417.2899999999997,4,35,2,254
14651,Others,102,4,654.5999999999998,3,5,2,243
14652,Others,29,3,114.18000000000002,1,78,1,131
14653,Champions,237,5,1947.5499999999997,4,10,5,554
14655,Others,49,3,1932.23,4,23,3,334
14656,Loyal Customers,80,4,291.04999999999984,2,170,4,442
14657,Loyal Customers,126,5,848.22,3,18,4,453
14658,Loyal Customers,29,3,247.14999999999998,1,118,5,531
14659,Others,253,5,2529.930000000001,5,79,1,155
14660,Others,30,3,285.73999999999995,2,87,1,132
14661,Others,4,1,107.95,1,27,3,311
14662,Others,168,5,771.1700000000003,3,29,3,353
14664,Loyal Customers,99,4,637.89,3,20,4,443
14665,Others,90,4,1835.7000000000003,4,31,2,244
14666,Others,14,2,195.24999999999997,1,25,3,321
14667,Champions,573,5,9241.200000000004,5,11,5,555
14669,Others,170,5,1269.9900000000002,4,6,1,154
14670,Others,132,5,411.5300000000001,2,251,3,352
14672,Loyal Customers,61,4,765.55,3,162,4,443
14673,Loyal Customers,74,4,1736.3999999999994,4,10,5,544
14675,Loyal Customers,102,4,604.7499999999999,3,17,4,443
14676,Others,42,3,2548.24,5,79,1,135
14680,Others,258,5,28754.11,5,26,3,355
14681,Others,7,1,498.95,3,5,2,213
14682,Others,2,1,52,1,202,4,411
14684,Others,421,5,1236.2800000000013,4,26,3,354
14687,Potential Loyalist,15,2,628.3799999999999,3,107,5,523
14688,Others,327,5,5630.869999999997,5,3,3,355
14689,Others,13,1,112.80000000000001,1,209,4,411
14690,Others,50,3,371.7,2,33,2,232
14691,Others,71,4,2114.3299999999995,5,35,2,245
14692,Loyal Customers,68,4,591.5500000000001,3,138,5,543
14693,Others,8,1,172.9,1,265,3,311
14696,Loyal Customers,130,5,2078.95,5,2,4,455
14697,Others,22,2,188.60999999999996,1,219,3,321
14698,Loyal Customers,210,5,1250.7600000000014,4,16,4,454
14699,Lost,8,1,109.12999999999998,1,96,1,111
14700,Loyal Customers,115,4,2235.2999999999997,5,152,4,445
14701,Champions,335,5,2549.369999999999,5,11,5,555
14702,Loyal Customers,347,5,3292.139999999998,5,19,4,455
14703,Potential Loyalist,22,2,318.1699999999999,2,15,5,522
14704,Others,415,5,1546.9099999999999,4,4,2,254
14705,Others,1,1,179,1,199,4,411
14708,Potential Loyalist,28,2,1126.37,4,125,5,524
14709,Loyal Customers,196,5,4921.040000000007,5,16,4,455
14710,Loyal Customers,139,5,606.1300000000002,3,15,5,553
14711,Champions,357,5,2868.7999999999965,5,11,5,555
14712,Others,25,2,917.07,3,60,1,123
14713,Champions,339,5,2666.36,5,10,5,555
14714,Others,10,1,160.19,1,25,3,311
14715,Others,71,4,867.3800000000001,3,9,1,143
14716,Others,55,3,329.6799999999999,2,44,2,232
14719,Champions,237,5,1602.1300000000008,4,11,5,554
14720,Others,37,3,663.8100000000003,3,31,2,233
14722,Loyal Customers,29,3,187.91999999999996,1,148,5,531
14723,Champions,278,5,1158.3,4,11,5,554
14725,Others,52,3,718.08,3,25,3,333
14727,Lost,10,1,268.58,2,68,1,112
14729,Others,71,4,313.48999999999995,2,697,1,142
14730,Champions,501,5,2005.0600000000063,4,108,5,554
14731,Others,45,3,380.0199999999999,2,35,2,232
14732,Champions,147,5,2702.49,5,1,5,555
14733,Loyal Customers,202,5,9585.909999999998,5,17,4,455
14735,Champions,194,5,6065.69,5,12,5,555
14737,Potential Loyalist,17,2,1164.55,4,181,4,424
14738,Others,54,3,1314.4499999999998,4,5,2,234
14739,Loyal Customers,60,4,3902.28,5,20,4,445
14740,Loyal Customers,89,4,1448.2099999999994,4,198,4,444
14741,Loyal Customers,59,4,1400.3400000000004,4,12,5,544
14744,Potential Loyalist,26,2,1099.98,4,17,4,424
14745,Loyal Customers,69,4,1220.2600000000002,4,113,5,544
14747,Others,18,2,328.2,2,250,3,322
14748,Others,89,4,1415.7499999999995,4,35,2,244
14752,Others,5,1,389.63999999999993,2,44,2,212
14753,Others,30,3,563.15,3,88,1,133
14754,Others,41,3,638.0500000000001,3,45,2,233
14755,Champions,235,5,5010.279999999999,5,10,5,555
14756,Loyal Customers,38,3,738.9599999999998,3,16,4,433
14757,Others,19,2,420.5,2,76,1,122
14758,Loyal Customers,71,4,1484.0599999999995,4,145,5,544
14759,Loyal Customers,102,4,1625.9699999999993,4,113,5,544
14760,Others,5,1,89.2,1,298,3,311
14761,Others,11,1,255.90000000000003,2,0,5,512
14762,Others,21,2,300.52,2,264,3,322
14764,Others,6,1,278.3,2,47,2,212
14765,Others,39,3,254.10999999999996,2,60,1,132
14766,Others,135,5,2473.37,5,66,1,155
14768,Others,5,1,192.60000000000002,1,18,4,411
14769,Others,1090,5,10674.750000000007,5,83,1,155
14770,Others,52,3,876.4199999999997,3,233,3,333
14772,Others,9,1,139.26,1,113,5,511
14775,Loyal Customers,60,4,1011.9,4,0,5,544
14776,Others,117,4,2538.299999999999,5,52,2,245
14778,Others,35,3,730.8599999999999,3,246,3,333
14779,Others,41,3,386.1499999999999,2,251,3,332
14780,Others,27,2,447.67999999999995,2,55,1,122
14782,Others,6,1,200.10000000000002,1,320,2,211
14784,Others,15,2,289.99,2,27,3,322
14785,Others,3,1,77.4,1,11,5,511
14788,Others,30,3,679.4399999999998,3,27,3,333
14789,Others,6,1,197.64000000000001,1,29,3,311
14790,Loyal Customers,46,3,745.0600000000001,3,2,4,433
14792,Others,2,1,6.2,1,153,4,411
14793,Others,14,2,228.99,1,22,3,321
14794,Loyal Customers,80,4,1319.9099999999996,4,10,5,544
14795,Others,6,1,131.45,1,167,4,411
14796,Others,1141,5,8022.489999999978,5,23,3,355
14798,Others,12,1,173.74,1,53,2,211
14799,Others,13,1,157.7,1,52,2,211
14800,Others,385,5,4339.739999999999,5,30,3,355
14801,Others,59,4,193.1399999999999,1,91,1,141
14803,Others,44,3,845.5500000000002,3,98,1,133
14804,Others,12,1,353.2699999999999,2,332,2,212
14805,Loyal Customers,47,3,554.65,3,16,4,433
14806,Lost,11,1,193.39000000000004,1,76,1,111
14808,Others,235,5,2741.169999999997,5,40,2,255
14810,Others,255,5,2087.879999999999,5,41,2,255
14813,Others,30,3,155.42999999999998,1,577,1,131
14815,Others,53,3,778.5,3,274,3,333
14816,Others,4,1,271.85,2,198,4,412
14817,Loyal Customers,63,4,1110.3399999999997,4,160,4,444
14818,Others,48,3,657.8,3,74,1,133
14819,Others,13,1,272.06999999999994,2,183,4,412
14820,Others,29,3,507.2900000000001,3,22,3,333
14821,Others,2,1,48.800000000000004,1,485,2,211
14823,Others,70,4,321.4299999999999,2,4,2,242
14824,Loyal Customers,29,3,1127.7100000000003,4,11,5,534
14825,Loyal Customers,121,4,2226.9099999999985,5,16,4,445
14828,Potential Loyalist,17,2,2139.76,5,162,4,425
14829,Others,42,3,697.55,3,60,1,133
14830,Others,40,3,197.13,1,54,1,131
14834,Loyal Customers,67,4,1720.3000000000004,4,0,5,544
14836,Others,6,1,102.44999999999999,1,11,5,511
14837,Others,108,4,1649.5000000000011,4,31,2,244
14840,Others,4,1,62.85,1,268,3,311
14841,Others,138,5,3295.7599999999993,5,30,3,355
14842,Others,145,5,2824.6899999999996,5,44,2,255
14844,Others,130,5,3189.8099999999995,5,6,1,155
14847,Others,13,1,309.4,2,149,5,512
14849,Loyal Customers,388,5,7930.539999999996,5,2,4,455
14850,Others,21,2,325.75,2,342,2,222
14851,Others,28,2,511.34999999999985,3,24,3,323
14852,Champions,143,5,2836.6899999999982,5,0,5,555
14853,Others,9,1,475.79999999999995,2,5,2,212
14854,Others,127,5,2759.8300000000004,5,68,1,155
14855,Potential Loyalist,20,2,645.6500000000001,3,2,4,423
14856,Others,66,4,1311.3800000000006,4,57,1,144
14857,Others,60,4,1173.1199999999997,4,30,3,344
14859,Loyal Customers,58,4,1353.739999999999,4,13,5,544
14860,Others,11,1,170.32000000000002,1,20,4,411
14861,Others,6,1,125.79000000000002,1,53,2,211
14862,Others,48,3,841.2000000000002,3,26,3,333
14863,Lost,11,1,266.76,2,60,1,112
14865,Others,4,1,52.2,1,301,2,211
14866,Loyal Customers,99,4,14389.900000000007,5,11,5,545
14867,Loyal Customers,36,3,710.2800000000001,3,157,4,433
14868,Others,144,5,2953.590000000002,5,22,3,355
14869,Loyal Customers,71,4,725.7,3,104,5,543
14870,Others,13,1,327.24999999999994,2,262,3,312
14871,Loyal Customers,98,4,522.3799999999997,3,179,4,443
14873,Potential Loyalist,28,2,519.68,3,211,4,423
14875,Loyal Customers,47,3,1465.3200000000002,4,108,5,534
14878,Others,124,5,1485.5400000000006,4,4,2,254
14880,Others,47,3,706.1900000000002,3,78,1,133
14881,Potential Loyalist,17,2,255.4,2,20,4,422
14882,Others,11,1,589.7,3,27,3,313
14883,Others,53,3,761.5900000000001,3,5,2,233
14885,Potential Loyalist,15,2,765.3199999999999,3,132,5,523
14886,Others,18,2,364.80000000000007,2,340,2,222
14887,At Risk,6,1,1862,4,80,1,114
14888,Potential Loyalist,20,2,369.2,2,208,4,422
14889,Others,10,1,135.9,1,162,4,411
14890,Others,7,1,125.65,1,254,3,311
14891,Loyal Customers,33,3,554.38,3,149,5,533
14893,Loyal Customers,73,4,1237.8500000000004,4,10,5,544
14894,Others,23,2,655.7499999999999,3,86,1,123
14895,Others,498,5,11138.710000000006,5,41,2,255
14896,Loyal Customers,43,3,468.77,2,205,4,432
14897,Loyal Customers,55,3,1366.38,4,1,5,534
14898,Others,116,4,1303.5199999999995,4,24,3,344
14901,Loyal Customers,96,4,1421.2900000000004,4,1,5,544
14902,Others,20,2,332.66,2,26,3,322
14903,Others,355,5,2810.63,5,22,3,355
14904,Others,69,4,1025.4399999999998,4,26,3,344
14905,Others,17,2,616.1500000000001,3,217,3,323
14907,Others,165,5,3501.0999999999976,5,29,3,355
14908,Lost,9,1,277.79999999999995,2,75,1,112
14910,Others,30,3,434.3500000000001,2,26,3,332
14911,Champions,5677,5,143825.05999999944,5,0,5,555
14912,Potential Loyalist,27,2,867.8499999999998,3,17,4,423
14913,Others,87,4,1227.4300000000005,4,37,2,244
14915,Lost,12,1,307.48,2,92,1,112
14916,Others,77,4,1268.9799999999998,4,71,1,144
14918,Loyal Customers,45,3,1610.1499999999996,4,116,5,534
14920,Others,57,3,977.77,4,35,2,234
14921,Others,78,4,1316.0700000000004,4,90,1,144
14923,Others,44,3,749.0999999999998,3,51,2,233
14924,Others,10,1,310.05,2,128,5,512
14929,Others,11,1,223.88,1,152,4,411
14930,Others,128,5,2372.860000000001,5,68,1,155
14931,Others,41,3,1257.68,4,23,3,334
14932,Others,17,2,363.53,2,454,2,222
14934,Others,87,4,1890.9400000000005,4,82,1,144
14935,Others,10,1,1784.7099999999998,4,298,3,314
14936,Others,364,5,8137.0199999999995,5,98,1,155
14937,Others,34,3,1621.88,4,57,1,134
14944,Others,170,5,5900.250000000002,5,60,1,155
14946,Others,3,1,100.9,1,15,5,511
14947,Others,14,2,290.82000000000005,2,73,1,122
14948,Others,63,4,1101.9699999999996,4,24,3,344
